MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,PavedDrive,MoSold,YrSold,SaleType,SalePrice
20,RL,90,5400,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,415,418,833,GasA,Y,SBrkr,833,0,833,0,0,1,0,2,1,4,0,326,Y,8,2006,WD,117000
70,RM,90,9900,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,1008,1008,GasW,Y,SBrkr,1178,1032,2210,0,0,2,0,5,1,8,0,205,N,5,2007,WD,117500
50,RL,90,5400,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,315,420,840,GasA,Y,SBrkr,840,534,1374,0,0,1,0,2,1,6,0,338,Y,10,2009,WD,105000
20,RM,90,7407,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,600,312,912,GasA,Y,FuseA,1236,0,1236,1,0,1,0,2,1,6,0,923,Y,4,2010,WD,149700
60,RL,90,12376,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,1470,203,1673,GasA,Y,SBrkr,1699,1523,3222,1,0,3,0,5,1,11,2,594,Y,5,2010,WD,320000
20,RL,90,14684,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,485,1496,2158,GasA,Y,SBrkr,2196,0,2196,0,0,2,0,3,1,7,1,701,Y,6,2009,WD,271900
20,RL,90,10768,IR1,Lvl,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,1157,280,1437,GasA,Y,SBrkr,1437,0,1437,1,0,2,0,3,1,6,1,528,Y,7,2007,WD,218000
60,RL,89,11645,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0,860,860,GasA,Y,SBrkr,860,860,1720,0,0,2,1,3,1,7,0,565,Y,8,2006,WD,196500
20,RL,89,10680,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,756,1380,2136,GasA,N,FuseA,2136,0,2136,0,0,2,0,4,1,7,0,528,Y,10,2006,WD,137900
20,RL,89,12461,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,1456,168,1624,GasA,Y,SBrkr,1624,0,1624,1,0,2,0,2,1,5,1,757,Y,7,2006,WD,262000
20,RL,89,12898,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,1022,598,1620,GasA,Y,SBrkr,1620,0,1620,1,0,2,0,2,1,6,1,912,Y,9,2009,WD,315500
20,RL,89,13214,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,0,2002,2002,GasA,Y,SBrkr,2018,0,2018,0,0,2,0,3,1,10,1,746,Y,5,2010,WD,378500
20,RL,89,10991,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,1571,1571,GasA,Y,SBrkr,1571,0,1571,0,0,2,0,3,1,7,1,722,Y,12,2007,New,239000
20,RL,88,7990,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,0,924,924,GasA,Y,SBrkr,924,0,924,0,0,1,0,3,1,5,0,280,Y,4,2008,WD,110000
20,RL,88,12803,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,922,572,1494,GasA,Y,SBrkr,1494,0,1494,1,0,2,0,3,1,6,1,530,Y,9,2008,WD,221000
60,RL,88,14200,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,445,479,924,GasA,Y,SBrkr,1216,941,2157,0,0,2,1,4,1,8,2,487,Y,5,2006,WD,226000
80,RL,88,8471,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,506,0,506,GasA,Y,SBrkr,1212,0,1212,1,0,1,0,3,1,6,1,492,Y,7,2006,WD,151000
85,RL,88,11782,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,899,210,1109,GasA,Y,SBrkr,1155,0,1155,1,0,1,0,3,1,6,0,576,Y,6,2010,WD,148000
20,RL,88,13125,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,168,284,1134,GasA,Y,SBrkr,1803,0,1803,1,0,2,0,3,1,8,1,484,Y,1,2006,WD,155000
20,RL,88,10994,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,976,868,1844,GasA,Y,SBrkr,1844,0,1844,1,0,2,0,2,1,7,1,620,Y,9,2009,COD,257000
20,RL,88,11394,Reg,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,1445,411,1856,GasA,Y,SBrkr,1856,0,1856,1,0,1,1,1,1,8,1,834,Y,6,2010,New,394432
20,RL,88,11443,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,1460,408,1868,GasA,Y,SBrkr,2028,0,2028,1,0,2,0,2,1,7,2,880,Y,3,2006,New,369900
60,RL,88,12665,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,0,1094,1094,GasA,Y,SBrkr,1133,1349,2482,0,0,2,1,4,1,9,1,642,Y,2,2007,WD,281213
20,RL,87,10000,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,0,1116,1116,GasA,Y,SBrkr,1116,0,1116,0,0,1,1,3,1,5,0,440,Y,2,2010,WD,160000
20,RL,87,11029,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,528,245,1184,GasA,Y,SBrkr,1414,0,1414,1,0,1,0,3,1,6,1,601,Y,5,2008,WD,176500
20,RL,87,11146,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,1709,1709,GasA,Y,SBrkr,1717,0,1717,0,0,2,0,3,1,7,1,908,Y,7,2009,WD,255500
90,RL,87,9246,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,0,1656,1656,GasA,Y,SBrkr,1656,0,1656,0,0,2,0,4,2,8,0,506,Y,11,2008,WD,135000
75,RM,87,18386,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,0,1470,1470,GasA,Y,SBrkr,1675,1818,3493,0,0,3,0,3,1,10,1,870,Y,5,2008,WD,295000
20,RL,86,11210,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,20,1594,1614,GasA,Y,SBrkr,1614,0,1614,0,0,2,0,3,1,7,0,865,Y,7,2006,New,221500
70,RL,86,22420,IR1,Lvl,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,1128,242,1370,GasW,N,FuseA,1370,1254,2624,1,0,2,1,4,1,10,1,864,N,11,2007,WD,239000
50,RL,86,11500,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,223,794,1017,GasA,Y,SBrkr,1020,1037,2057,0,0,1,1,3,1,6,1,180,Y,6,2006,WD,250000
20,RL,86,13286,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,1234,464,1698,GasA,Y,SBrkr,1698,0,1698,1,0,2,0,3,1,8,1,768,Y,2,2009,WD,320000
60,RL,86,10562,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,1288,294,1582,GasA,Y,SBrkr,1610,551,2161,1,0,1,1,3,1,8,1,789,Y,11,2007,New,325624
60,RL,86,11065,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,1085,1085,GasA,Y,SBrkr,1120,850,1970,0,0,2,1,3,1,8,1,753,Y,10,2006,New,281000
60,RL,86,10380,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,28,0,1502,GasA,Y,SBrkr,1553,1177,2730,1,0,2,1,4,1,8,1,576,Y,8,2007,WD,301000
60,RL,86,11839,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,1085,390,1475,GasA,Y,SBrkr,1532,797,2329,1,0,2,1,4,1,10,1,514,Y,5,2008,WD,262280
60,RL,86,14598,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,894,894,GasA,Y,SBrkr,894,1039,1933,0,0,2,1,4,1,9,1,668,Y,1,2008,WD,214000
20,RL,86,14157,IR1,HLS,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,1249,673,1922,GasA,Y,SBrkr,1922,0,1922,1,0,2,0,3,1,8,1,676,Y,7,2007,WD,377426
20,RL,85,11049,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,1234,1234,GasA,Y,SBrkr,1234,0,1234,0,0,2,0,3,1,7,0,484,Y,1,2008,WD,179900
60,RL,85,11103,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,728,728,GasA,Y,SBrkr,728,728,1456,0,0,2,1,3,1,8,1,440,Y,7,2007,New,155835
30,RL,85,10625,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,108,350,458,GasA,N,SBrkr,835,0,835,0,0,1,0,2,1,5,0,366,Y,5,2010,COD,83000
20,RL,85,10452,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,500,594,1094,GasA,Y,SBrkr,1094,0,1094,0,0,1,0,3,1,5,2,495,Y,6,2008,WD,155000
50,RM,85,8500,Reg,Lvl,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,0,793,793,GasW,N,FuseF,997,520,1517,0,0,2,0,3,1,7,0,0,N,8,2007,WD,115000
50,RL,85,14115,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,732,64,796,GasA,Y,SBrkr,796,566,1362,1,0,1,1,1,1,5,0,480,Y,10,2009,WD,143000
20,RL,85,10200,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,320,404,1086,GasA,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,6,0,490,Y,5,2010,WD,144900
20,RL,85,8500,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,600,635,1235,GasA,Y,SBrkr,1235,0,1235,0,0,1,0,2,1,6,0,480,Y,12,2006,WD,98600
80,RL,85,9350,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,270,452,1302,GasA,Y,SBrkr,1302,0,1302,0,1,2,0,3,1,7,0,309,Y,10,2007,CWD,158000
20,RL,85,10628,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,778,499,1277,GasA,Y,SBrkr,1277,0,1277,1,0,1,0,2,1,5,1,526,Y,4,2007,WD,167000
60,RL,85,13600,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,454,314,768,GasA,Y,SBrkr,1186,800,1986,0,0,2,1,3,1,7,3,486,Y,10,2009,WD,205000
90,RL,85,11475,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,0,1584,1584,GasA,Y,SBrkr,1776,0,1776,1,0,2,0,4,2,9,0,888,Y,7,2009,COD,110000
80,RL,85,13400,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,516,380,1024,GasA,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,6,1,484,Y,6,2006,WD,159950
80,RL,85,9350,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,633,586,1219,GasA,Y,SBrkr,1265,0,1265,0,1,2,0,3,1,6,1,502,Y,10,2008,WD,179900
60,RL,85,11075,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,500,176,952,GasA,Y,SBrkr,1092,1020,2112,0,0,2,1,4,1,9,2,576,Y,6,2008,WD,206900
50,RL,85,10678,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,700,983,1683,GasA,Y,SBrkr,2129,743,2872,0,0,2,1,4,1,9,1,541,Y,4,2007,WD,285000
60,RL,85,11924,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,998,177,1175,GasA,Y,SBrkr,1182,1142,2324,1,0,3,0,4,1,11,2,736,Y,7,2006,New,345000
20,RL,85,10655,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,1124,1603,3206,GasA,Y,SBrkr,1629,0,1629,1,0,2,0,3,1,7,1,880,Y,10,2009,WD,284000
60,RL,85,10625,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,866,132,998,GasA,Y,SBrkr,1006,1040,2046,1,0,2,1,3,1,8,1,871,Y,8,2008,WD,284000
60,RL,85,11475,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,550,163,713,GasA,Y,SBrkr,811,741,1552,1,0,2,1,3,1,6,1,434,Y,2,2006,WD,179900
20,RL,85,11900,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,822,564,1386,GasA,Y,SBrkr,1411,0,1411,0,0,2,0,3,1,6,1,544,Y,4,2009,WD,82500
85,RL,85,10625,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,885,0,1053,GasA,Y,SBrkr,1173,0,1173,1,0,2,0,3,1,6,2,528,Y,1,2010,WD,170000
20,RL,85,13175,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,790,589,1542,GasA,Y,SBrkr,2073,0,2073,1,0,2,0,3,1,7,2,500,Y,2,2010,WD,210000
190,RM,85,13600,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,662,662,GasA,N,SBrkr,1422,915,2337,0,0,2,0,5,2,10,0,560,Y,9,2007,WD,90000
20,RL,85,6970,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,932,108,1040,GasA,Y,SBrkr,1120,0,1120,1,0,1,1,3,1,5,0,544,Y,5,2007,WD,129000
80,RL,85,13825,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,0,533,533,GasA,Y,SBrkr,1021,580,1601,0,1,1,0,3,1,6,0,300,Y,12,2008,WD,140000
60,FV,85,10800,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,789,245,1034,GasA,Y,SBrkr,1050,1028,2078,1,0,2,1,3,1,8,1,836,Y,4,2008,New,339750
20,FV,85,9187,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,1121,645,1766,GasA,Y,SBrkr,1766,0,1766,1,0,2,1,2,1,7,1,478,Y,10,2009,New,370878
60,FV,85,10574,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0,1082,1082,GasA,Y,SBrkr,1082,871,1953,0,0,2,1,3,1,9,1,1043,Y,5,2009,WD,252000
20,RL,85,10182,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,1220,440,1660,GasA,Y,SBrkr,1660,0,1660,1,0,2,0,3,1,8,1,500,Y,5,2006,New,290000
20,RL,85,10000,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0,1588,1588,GasA,Y,SBrkr,1588,0,1588,0,0,2,0,3,1,7,1,825,Y,12,2007,WD,227000
60,FV,85,10625,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,0,1026,1026,GasA,Y,SBrkr,1026,932,1958,0,0,2,1,3,1,9,1,936,Y,7,2008,WD,250000
60,FV,85,11003,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,765,252,1017,GasA,Y,SBrkr,1026,981,2007,1,0,2,1,3,1,10,1,812,Y,4,2009,WD,310000
60,RL,85,16056,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,240,1752,1992,GasA,Y,SBrkr,1992,876,2868,0,0,3,1,4,1,11,1,716,Y,7,2006,New,556581
60,RL,85,14191,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,967,967,GasA,Y,SBrkr,993,915,1908,0,0,2,1,4,1,9,0,431,Y,4,2010,WD,202900
80,RL,85,10200,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,783,678,1461,GasA,Y,SBrkr,1509,0,1509,1,0,2,0,3,1,5,1,600,Y,8,2008,WD,175000
20,RL,85,14601,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,1260,578,1838,GasA,Y,SBrkr,1838,0,1838,1,0,2,0,2,1,8,1,765,Y,3,2009,WD,315000
60,RL,85,12244,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,871,611,1482,GasA,Y,SBrkr,1482,780,2262,1,0,2,1,4,1,10,2,749,Y,8,2008,WD,305000
20,RL,85,14331,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,1274,526,1800,GasA,Y,SBrkr,1800,0,1800,1,0,2,0,3,1,7,1,765,Y,5,2006,WD,312500
20,RL,85,14536,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,1300,316,1616,GasA,Y,SBrkr,1629,0,1629,1,0,2,0,3,1,9,1,808,Y,11,2007,WD,270000
20,RL,84,10084,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,24,1528,1552,GasA,Y,SBrkr,1552,0,1552,0,0,2,0,3,1,7,0,782,Y,7,2006,New,212900
20,RL,84,12615,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,477,725,1202,GasA,Y,SBrkr,2158,0,2158,1,0,2,0,4,1,7,1,576,Y,6,2007,WD,243000
20,RL,84,8658,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,643,445,1088,GasA,Y,SBrkr,1324,0,1324,0,0,2,0,3,1,6,1,440,Y,12,2006,WD,160000
60,RL,84,14260,IR1,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,655,490,1145,GasA,Y,SBrkr,1145,1053,2198,1,0,2,1,4,1,9,1,836,Y,12,2008,WD,250000
30,RM,84,11340,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,1200,1200,GasA,Y,FuseA,1200,0,1200,0,0,1,0,4,1,7,0,312,Y,3,2006,WD,125000
20,FV,84,11096,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,24,1632,1656,GasA,Y,SBrkr,1656,0,1656,0,0,2,0,3,1,7,0,826,Y,7,2007,WD,249700
60,FV,84,10728,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,1095,1095,GasA,Y,SBrkr,1095,844,1939,0,0,2,1,3,1,8,1,1053,Y,8,2006,New,266000
60,FV,84,10207,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,874,874,GasA,Y,SBrkr,874,887,1761,0,0,3,0,3,1,7,0,578,Y,8,2007,New,227875
20,RL,84,11670,IR1,Lvl,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,0,1905,1905,GasA,Y,SBrkr,1905,0,1905,0,0,2,0,3,1,8,1,788,Y,3,2007,WD,320000
60,RL,83,10005,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,392,768,1160,GasA,Y,SBrkr,1156,866,2022,0,0,2,1,4,1,8,1,505,Y,3,2008,WD,192000
20,RL,83,10420,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,36,1176,1212,GasA,Y,SBrkr,1212,0,1212,0,0,2,0,3,1,6,0,460,Y,3,2010,WD,186000
20,RL,83,10159,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,1646,284,1930,GasA,Y,SBrkr,1940,0,1940,1,0,2,1,3,1,8,1,606,Y,4,2010,New,395192
20,RL,83,9849,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,0,1689,1689,GasA,Y,SBrkr,1689,0,1689,0,0,2,0,3,1,7,0,954,Y,6,2007,New,248328
60,RL,83,13159,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0,846,846,GasA,Y,SBrkr,846,846,1692,0,0,2,1,3,1,6,0,650,Y,7,2009,New,224500
20,RL,82,12464,IR2,Low,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,732,308,1040,GasA,Y,SBrkr,1040,0,1040,1,0,1,0,3,1,6,0,576,Y,11,2009,WD,152000
90,RH,82,6270,Reg,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,284,717,1001,GasA,N,FuseA,1001,1001,2002,0,0,2,0,4,2,8,0,871,Y,8,2007,WD,145000
90,RH,82,7136,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,484,495,979,GasA,N,FuseF,979,979,1958,0,0,2,0,4,2,8,0,492,Y,8,2007,WD,145000
90,RL,82,11070,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,0,1907,1907,GasA,Y,SBrkr,1959,0,1959,0,0,3,0,5,2,9,0,766,Y,7,2006,WD,171000
